"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32"
"5350573.10",6.90,840.00,2236.00,938000.00,1700.00,845.00,515.00,35.00,270.00,25.00,0.00,0.00,3.70,2675.00,125000.00,385.00,2215.00,120.00,1610.00,775.00,1465.00,695.00,770.00,530.00,35.00,20.00,175.00,0.00,55.30,12.70,1650.00,1545.00
"5350573.11",6.60,1290.00,2296.00,876000.00,1880.00,1290.00,485.00,660.00,85.00,45.00,5.00,5.00,3.80,4035.00,121000.00,615.00,3490.00,295.00,2515.00,1245.00,2270.00,1060.00,1210.00,780.00,90.00,20.00,310.00,15.00,61.20,14.10,2935.00,2765.00
"5350574.00",4.80,3220.00,1866.00,781000.00,1432.00,3265.00,825.00,90.00,75.00,185.00,385.00,1700.00,2.00,5730.00,71000.00,910.00,4745.00,270.00,3215.00,1675.00,3170.00,1555.00,1610.00,1020.00,130.00,50.00,375.00,35.00,53.90,12.10,3465.00,3360.00
"5350575.01",6.20,2015.00,1746.00,747000.00,1312.00,2010.00,305.00,675.00,190.00,40.00,680.00,120.00,3.00,5055.00,87000.00,1245.00,3805.00,505.00,2625.00,1610.00,2245.00,1255.00,995.00,620.00,115.00,0.00,245.00,0.00,53.10,13.00,3075.00,2975.00
"5350575.02",4.80,2010.00,1676.00,724000.00,1206.00,2030.00,400.00,225.00,30.00,145.00,260.00,980.00,2.40,4125.00,64500.00,870.00,3085.00,475.00,2210.00,1225.00,1950.00,1130.00,825.00,565.00,55.00,15.00,165.00,25.00,51.90,15.60,2430.00,2320.00
"5350575.03",6.20,2065.00,1800.00,747000.00,1540.00,2065.00,340.00,575.00,380.00,55.00,695.00,10.00,3.20,5455.00,95000.00,1045.00,4415.00,485.00,3205.00,1715.00,2765.00,1525.00,1240.00,825.00,95.00,45.00,275.00,10.00,56.30,15.00,3615.00,3435.00
"5350575.04",6.40,2080.00,1834.00,669000.00,1690.00,2050.00,585.00,665.00,505.00,125.00,170.00,0.00,3.10,5370.00,99000.00,1090.00,4450.00,545.00,3210.00,1920.00,2610.00,1455.00,1155.00,820.00,55.00,30.00,225.00,15.00,59.40,13.50,3805.00,3675.00
"5350575.05",6.20,2155.00,1956.00,722000.00,1700.00,2150.00,500.00,350.00,1135.00,150.00,25.00,0.00,3.20,5615.00,103000.00,905.00,4710.00,375.00,3425.00,1770.00,3010.00,1590.00,1415.00,915.00,95.00,10.00,380.00,20.00,58.00,16.10,3885.00,3730.00
"5350575.07",6.30,1015.00,2424.00,944000.00,2280.00,1020.00,520.00,480.00,0.00,15.00,0.00,0.00,3.90,3230.00,123000.00,630.00,2700.00,290.00,1950.00,790.00,1945.00,765.00,1170.00,795.00,60.00,30.00,285.00,0.00,58.20,12.90,2220.00,2140.00
"5350575.08",6.70,1645.00,2088.00,854000.00,1590.00,1645.00,1055.00,120.00,95.00,115.00,255.00,0.00,3.50,4675.00,112000.00,765.00,3820.00,375.00,2860.00,1330.00,2530.00,1360.00,1170.00,790.00,60.00,15.00,280.00,25.00,60.60,11.90,3160.00,3055.00
"5350576.04",8.10,1425.00,1894.00,1014000.00,2200.00,1400.00,1205.00,10.00,125.00,50.00,10.00,0.00,3.20,3835.00,131000.00,500.00,3400.00,200.00,2315.00,1105.00,2345.00,1085.00,1265.00,860.00,85.00,30.00,265.00,25.00,58.60,11.50,2580.00,2525.00
"5350576.05",6.80,1925.00,1974.00,859000.00,1620.00,1925.00,1050.00,120.00,255.00,415.00,75.00,10.00,3.50,5610.00,109000.00,885.00,4730.00,420.00,3290.00,1755.00,3020.00,1550.00,1465.00,950.00,110.00,35.00,350.00,25.00,59.00,12.30,3770.00,3695.00
"5350576.06",7.00,2405.00,2104.00,883000.00,1960.00,2430.00,1150.00,300.00,755.00,165.00,55.00,0.00,3.40,6745.00,116000.00,1035.00,5640.00,525.00,4000.00,1725.00,4010.00,1920.00,2090.00,1375.00,125.00,55.00,515.00,15.00,60.00,11.60,4530.00,4405.00
"5350576.07",6.90,1310.00,1816.00,858000.00,1800.00,1325.00,905.00,175.00,65.00,155.00,25.00,0.00,3.40,3690.00,113000.00,530.00,3140.00,235.00,2205.00,1070.00,2095.00,1055.00,1040.00,650.00,50.00,15.00,290.00,25.00,57.20,12.50,2400.00,2295.00
"5350576.09",7.80,1250.00,1872.00,954000.00,1120.00,1245.00,715.00,175.00,300.00,45.00,5.00,0.00,3.10,3165.00,124000.00,435.00,2695.00,160.00,1815.00,880.00,1855.00,905.00,945.00,610.00,70.00,20.00,210.00,35.00,57.70,7.70,1965.00,1935.00
"5350576.16",7.00,1610.00,2232.00,940000.00,1740.00,1610.00,985.00,245.00,135.00,210.00,20.00,0.00,4.00,5285.00,118000.00,1095.00,4190.00,520.00,2890.00,1455.00,2765.00,1125.00,1645.00,1170.00,85.00,30.00,350.00,15.00,60.00,11.40,3580.00,3465.00
"5350576.17",6.60,1680.00,2286.00,928000.00,1900.00,1680.00,1005.00,235.00,295.00,130.00,15.00,0.00,4.00,5490.00,114000.00,965.00,4525.00,390.00,3225.00,1630.00,2925.00,1300.00,1630.00,1170.00,70.00,30.00,350.00,10.00,57.10,14.80,3680.00,3525.00
"5350576.20",6.20,1575.00,2254.00,908000.00,1660.00,1575.00,715.00,530.00,45.00,250.00,40.00,0.00,4.10,5355.00,114000.00,1160.00,4200.00,555.00,3000.00,1635.00,2595.00,1045.00,1550.00,1015.00,70.00,20.00,445.00,0.00,58.50,12.60,3580.00,3465.00
"5350576.22",6.80,1810.00,2234.00,953000.00,1760.00,1810.00,1060.00,410.00,85.00,220.00,20.00,5.00,4.00,6170.00,119000.00,1175.00,4995.00,505.00,3535.00,1800.00,3250.00,1505.00,1740.00,1130.00,120.00,50.00,415.00,35.00,56.40,14.90,4090.00,3960.00
"5350576.29",6.20,1135.00,2188.00,830000.00,1540.00,1120.00,330.00,580.00,200.00,10.00,5.00,0.00,3.70,3360.00,118000.00,555.00,2945.00,250.00,2155.00,940.00,2035.00,885.00,1150.00,785.00,65.00,15.00,270.00,15.00,59.10,15.90,2460.00,2360.00
"5350576.31",7.80,1160.00,2292.00,1130000.00,920.00,1165.00,1030.00,0.00,0.00,35.00,95.00,0.00,3.20,3185.00,139000.00,495.00,2720.00,165.00,1900.00,1050.00,1690.00,735.00,955.00,650.00,90.00,45.00,145.00,20.00,57.40,12.40,2100.00,2045.00
"5350576.33",8.10,810.00,2056.00,992000.00,1320.00,795.00,710.00,0.00,5.00,80.00,0.00,0.00,3.30,2190.00,125000.00,240.00,1890.00,95.00,1315.00,560.00,1340.00,690.00,650.00,475.00,20.00,0.00,150.00,0.00,60.30,12.30,1460.00,1425.00
"5350576.34",6.30,1640.00,2234.00,854000.00,1920.00,1655.00,780.00,600.00,215.00,35.00,15.00,5.00,3.60,4790.00,117000.00,875.00,3965.00,360.00,3005.00,1275.00,2730.00,1435.00,1295.00,785.00,80.00,35.00,385.00,0.00,61.40,12.40,3400.00,3245.00
"5350576.43",6.60,1710.00,2348.00,957000.00,1880.00,1720.00,1050.00,230.00,325.00,95.00,15.00,5.00,3.80,5260.00,122000.00,875.00,4310.00,330.00,3140.00,1415.00,2930.00,1405.00,1525.00,995.00,90.00,15.00,420.00,0.00,60.90,12.80,3620.00,3480.00
"5350576.44",7.20,745.00,2400.00,990000.00,1560.00,725.00,605.00,0.00,110.00,5.00,0.00,0.00,3.80,2225.00,130000.00,410.00,1890.00,190.00,1375.00,665.00,1250.00,580.00,665.00,405.00,60.00,10.00,180.00,15.00,61.10,10.50,1570.00,1520.00
"5350576.45",7.20,710.00,2370.00,980000.00,1650.00,695.00,515.00,135.00,0.00,40.00,5.00,0.00,4.10,2365.00,119000.00,485.00,1925.00,215.00,1325.00,710.00,1225.00,540.00,680.00,495.00,40.00,0.00,130.00,0.00,58.60,15.50,1675.00,1625.00
"5350576.46",6.20,1335.00,2144.00,910000.00,1590.00,1345.00,585.00,365.00,220.00,140.00,30.00,0.00,3.90,4375.00,112000.00,650.00,3680.00,280.00,2615.00,1355.00,2340.00,1050.00,1285.00,875.00,105.00,15.00,290.00,0.00,61.20,13.10,3045.00,2930.00
"5350576.47",8.80,900.00,3185.00,1612000.00,2300.00,930.00,885.00,0.00,0.00,40.00,0.00,0.00,4.60,3625.00,166000.00,515.00,3000.00,200.00,2105.00,1045.00,1960.00,640.00,1320.00,910.00,105.00,35.00,255.00,15.00,59.10,11.20,2335.00,2265.00
"5350576.49",6.50,1295.00,2360.00,950000.00,1840.00,1310.00,1150.00,20.00,50.00,85.00,0.00,0.00,3.90,4105.00,120000.00,650.00,3505.00,245.00,2620.00,1180.00,2355.00,1100.00,1260.00,895.00,65.00,15.00,265.00,30.00,58.40,16.10,2890.00,2730.00
"5350576.50",6.70,1700.00,2350.00,965000.00,1880.00,1690.00,1290.00,140.00,175.00,65.00,10.00,0.00,4.00,5400.00,125000.00,955.00,4385.00,390.00,3200.00,1600.00,2820.00,1245.00,1575.00,995.00,105.00,45.00,400.00,35.00,59.00,11.60,3570.00,3440.00
"5350576.52",6.90,1490.00,2478.00,983000.00,1920.00,1465.00,1010.00,355.00,60.00,30.00,0.00,0.00,3.90,4535.00,124000.00,765.00,3900.00,345.00,2905.00,1405.00,2515.00,1160.00,1355.00,880.00,85.00,15.00,375.00,0.00,61.80,13.60,3345.00,3200.00
"5350576.53",6.40,1070.00,2444.00,910000.00,1880.00,1095.00,710.00,375.00,0.00,5.00,5.00,0.00,4.00,3465.00,125000.00,615.00,2715.00,285.00,1995.00,920.00,1865.00,835.00,1025.00,670.00,70.00,20.00,255.00,10.00,62.80,12.50,2395.00,2260.00
"5350576.54",5.90,1510.00,2595.00,998000.00,1780.00,1500.00,720.00,20.00,365.00,300.00,5.00,90.00,3.80,4575.00,112000.00,880.00,3800.00,375.00,2785.00,1245.00,2600.00,1000.00,1600.00,1090.00,145.00,45.00,310.00,10.00,59.00,12.10,3145.00,3045.00
"5350576.55",6.80,1500.00,2538.00,1066000.00,1600.00,1495.00,1155.00,205.00,0.00,135.00,0.00,0.00,4.40,5335.00,126000.00,1040.00,4295.00,435.00,3060.00,1595.00,2720.00,1240.00,1485.00,990.00,130.00,20.00,335.00,10.00,57.70,13.00,3540.00,3415.00
"5350576.57",5.60,1305.00,2180.00,928000.00,1920.00,1305.00,510.00,0.00,80.00,15.00,195.00,505.00,3.00,3365.00,95000.00,575.00,2670.00,245.00,1860.00,990.00,1730.00,760.00,965.00,660.00,60.00,50.00,200.00,0.00,56.90,12.30,2105.00,2020.00
"5350576.59",6.70,1530.00,2464.00,1026000.00,1480.00,1530.00,735.00,340.00,230.00,205.00,10.00,5.00,4.20,5320.00,120000.00,1220.00,4100.00,550.00,2900.00,1595.00,2585.00,1120.00,1460.00,995.00,75.00,40.00,330.00,20.00,58.80,13.00,3585.00,3475.00
"5350576.62",6.70,1595.00,2468.00,1053000.00,1740.00,1605.00,910.00,320.00,130.00,235.00,5.00,0.00,4.30,5715.00,128000.00,1540.00,4145.00,820.00,3000.00,1595.00,2600.00,1130.00,1470.00,1045.00,90.00,10.00,310.00,20.00,56.70,13.90,3745.00,3605.00
"5350576.63",7.60,1435.00,3004.00,1340000.00,2080.00,1450.00,1170.00,140.00,95.00,40.00,0.00,0.00,4.50,5335.00,141000.00,1265.00,4240.00,525.00,3005.00,1445.00,2805.00,1080.00,1720.00,1120.00,75.00,45.00,445.00,35.00,58.40,12.30,3655.00,3500.00
"5350576.65",5.80,790.00,2460.00,884000.00,2040.00,785.00,110.00,190.00,470.00,15.00,0.00,0.00,3.90,2440.00,114000.00,540.00,1930.00,260.00,1450.00,660.00,1295.00,515.00,780.00,460.00,75.00,15.00,215.00,10.00,54.80,14.00,1575.00,1535.00
"5350576.66",6.70,1445.00,2565.00,1060000.00,1640.00,1440.00,935.00,120.00,260.00,125.00,0.00,0.00,4.50,5265.00,122000.00,995.00,4270.00,390.00,3090.00,1655.00,2640.00,1085.00,1555.00,960.00,125.00,40.00,405.00,25.00,55.50,14.20,3405.00,3295.00
"5350576.68",7.70,1205.00,2388.00,1176000.00,1360.00,1200.00,1055.00,0.00,0.00,130.00,5.00,0.00,4.10,4235.00,133000.00,700.00,3505.00,305.00,2385.00,1165.00,2370.00,940.00,1430.00,995.00,90.00,30.00,275.00,30.00,56.30,16.30,2825.00,2685.00
"5350576.69",7.20,1335.00,2645.00,1164000.00,1800.00,1310.00,830.00,370.00,25.00,80.00,5.00,0.00,4.40,4740.00,132000.00,875.00,4005.00,295.00,2850.00,1420.00,2620.00,1005.00,1615.00,1130.00,65.00,65.00,320.00,30.00,55.70,16.40,3250.00,3115.00
"5350576.73",9.40,660.00,3640.00,2840000.00,1560.00,635.00,605.00,10.00,0.00,25.00,0.00,0.00,4.10,2270.00,166000.00,410.00,2090.00,105.00,1290.00,720.00,1375.00,615.00,765.00,445.00,65.00,60.00,170.00,25.00,52.50,11.80,1485.00,1420.00
"5350576.74",8.00,1720.00,3640.00,1694000.00,2160.00,1735.00,1650.00,75.00,0.00,10.00,0.00,0.00,4.90,6800.00,148000.00,1430.00,5120.00,665.00,3595.00,1830.00,3310.00,1125.00,2185.00,1410.00,80.00,85.00,575.00,40.00,56.90,12.10,4240.00,4075.00
"5350576.75",8.10,1470.00,2688.00,1328000.00,1520.00,1480.00,1450.00,0.00,0.00,30.00,0.00,0.00,4.30,5255.00,151000.00,1120.00,4160.00,410.00,3000.00,1275.00,2920.00,1310.00,1610.00,1030.00,165.00,50.00,340.00,30.00,56.00,11.50,3345.00,3230.00
"5350576.76",7.40,1295.00,2096.00,992000.00,2000.00,1275.00,1090.00,0.00,140.00,50.00,0.00,0.00,3.70,3925.00,135000.00,685.00,3345.00,235.00,2400.00,1360.00,2035.00,995.00,1040.00,715.00,50.00,0.00,260.00,10.00,62.40,12.40,2870.00,2765.00
"5350576.77",7.20,1230.00,2595.00,1020000.00,2040.00,1250.00,960.00,280.00,0.00,10.00,0.00,0.00,4.20,4065.00,136000.00,590.00,3380.00,275.00,2555.00,1125.00,2280.00,1095.00,1190.00,775.00,60.00,10.00,325.00,15.00,61.30,11.00,2740.00,2675.00
"5350576.78",7.00,1160.00,2520.00,1180000.00,1900.00,1165.00,740.00,320.00,0.00,105.00,0.00,0.00,4.40,4255.00,126000.00,805.00,3435.00,295.00,2380.00,1320.00,2125.00,880.00,1255.00,870.00,50.00,40.00,275.00,20.00,57.70,14.80,2870.00,2745.00
"5350576.79",6.90,650.00,2320.00,1004000.00,2100.00,645.00,400.00,150.00,0.00,80.00,20.00,0.00,4.10,2245.00,117000.00,490.00,1765.00,230.00,1255.00,655.00,1125.00,515.00,605.00,400.00,35.00,0.00,155.00,10.00,61.40,12.10,1580.00,1510.00
"5350576.80",6.40,880.00,2452.00,906000.00,1900.00,875.00,490.00,365.00,20.00,0.00,0.00,0.00,3.70,2635.00,122000.00,400.00,2225.00,195.00,1645.00,720.00,1540.00,580.00,965.00,665.00,60.00,25.00,220.00,0.00,65.30,11.80,1950.00,1905.00
"5350576.81",6.90,1150.00,2516.00,990000.00,2000.00,1160.00,910.00,225.00,0.00,15.00,0.00,0.00,4.10,3850.00,128000.00,630.00,3225.00,285.00,2275.00,1060.00,2185.00,990.00,1195.00,705.00,80.00,20.00,375.00,15.00,60.20,10.60,2595.00,2520.00
"5350576.82",7.80,1140.00,2675.00,1218000.00,1720.00,1145.00,1075.00,0.00,0.00,75.00,0.00,0.00,4.50,4340.00,140000.00,970.00,3450.00,380.00,2420.00,1385.00,2105.00,950.00,1160.00,820.00,110.00,30.00,180.00,15.00,56.80,13.00,2885.00,2755.00
"5350576.83",7.20,560.00,2600.00,1216000.00,2400.00,555.00,525.00,0.00,0.00,35.00,0.00,0.00,4.60,2120.00,143000.00,520.00,1640.00,240.00,1150.00,610.00,1045.00,375.00,670.00,485.00,50.00,0.00,130.00,0.00,52.80,17.40,1375.00,1330.00
"5350576.84",6.40,1345.00,2985.00,1096000.00,2280.00,1360.00,710.00,355.00,290.00,5.00,0.00,0.00,4.10,4115.00,118000.00,720.00,3225.00,405.00,2520.00,1010.00,2215.00,775.00,1440.00,1015.00,70.00,20.00,315.00,20.00,63.30,12.60,2860.00,2765.00
"5350576.85",6.50,1640.00,2498.00,1002000.00,1760.00,1635.00,795.00,340.00,360.00,125.00,20.00,0.00,4.20,5545.00,120000.00,1235.00,4375.00,600.00,3200.00,1650.00,2740.00,1110.00,1635.00,1135.00,75.00,40.00,360.00,15.00,57.50,12.70,3695.00,3590.00
"5350576.86",7.00,990.00,2412.00,1110000.00,1920.00,1005.00,625.00,195.00,100.00,85.00,0.00,0.00,4.40,3715.00,132000.00,715.00,3020.00,300.00,2140.00,1080.00,1980.00,750.00,1235.00,870.00,70.00,20.00,280.00,0.00,57.80,13.90,2515.00,2390.00
"5350576.87",7.40,945.00,2900.00,1292000.00,1800.00,930.00,870.00,0.00,0.00,60.00,0.00,0.00,4.30,3345.00,146000.00,765.00,2555.00,320.00,1870.00,845.00,1745.00,735.00,1010.00,705.00,45.00,50.00,190.00,20.00,58.00,14.80,2260.00,2165.00
"5350576.88",6.60,935.00,2570.00,998000.00,1880.00,955.00,630.00,5.00,285.00,35.00,0.00,0.00,4.60,3510.00,128000.00,715.00,2585.00,360.00,1930.00,990.00,1615.00,805.00,815.00,520.00,50.00,15.00,230.00,0.00,56.10,13.30,2135.00,2075.00
"5350576.89",7.00,850.00,2570.00,1034000.00,2000.00,825.00,495.00,65.00,205.00,55.00,0.00,0.00,4.50,3025.00,127000.00,710.00,2520.00,295.00,1880.00,900.00,1640.00,795.00,850.00,545.00,40.00,15.00,230.00,15.00,55.60,18.10,2205.00,2130.00
"5350576.90",5.80,1105.00,2750.00,1106000.00,1395.00,1090.00,525.00,60.00,255.00,30.00,0.00,225.00,3.60,3245.00,114000.00,380.00,2810.00,95.00,1985.00,815.00,2015.00,805.00,1200.00,735.00,80.00,35.00,335.00,20.00,57.80,13.20,2125.00,2040.00
"5350576.91",7.10,3390.00,3188.00,1346000.00,2170.00,3400.00,2205.00,265.00,880.00,30.00,5.00,0.00,3.70,9935.00,140000.00,1350.00,8610.00,520.00,6730.00,2100.00,6550.00,1775.00,4780.00,3020.00,255.00,200.00,1215.00,90.00,63.60,10.60,7075.00,6915.00
"5350576.92",5.50,2110.00,1904.00,805000.00,2100.00,2100.00,685.00,320.00,700.00,5.00,395.00,0.00,2.80,4885.00,93000.00,825.00,3980.00,280.00,2220.00,1380.00,2665.00,1230.00,1430.00,940.00,95.00,25.00,355.00,20.00,45.00,13.30,2490.00,2410.00
"5350576.93",6.00,2075.00,2460.00,899000.00,1980.00,2095.00,600.00,840.00,510.00,120.00,25.00,0.00,4.00,6650.00,114000.00,1250.00,5475.00,505.00,4070.00,1845.00,3705.00,1450.00,2255.00,1395.00,140.00,50.00,660.00,10.00,58.90,15.00,4665.00,4415.00
"5350576.94",6.50,1050.00,2845.00,1050000.00,2360.00,1055.00,460.00,565.00,0.00,20.00,0.00,0.00,4.30,3530.00,124000.00,805.00,2690.00,400.00,2015.00,955.00,1800.00,715.00,1080.00,745.00,55.00,30.00,245.00,0.00,59.40,11.30,2340.00,2245.00
"5350576.95",7.30,945.00,2890.00,1196000.00,2120.00,915.00,740.00,145.00,0.00,40.00,0.00,0.00,4.70,3420.00,137000.00,735.00,2815.00,325.00,1985.00,1010.00,1830.00,770.00,1060.00,685.00,50.00,25.00,280.00,20.00,57.70,14.80,2395.00,2285.00
"5350576.96",6.50,1630.00,2596.00,1004000.00,1900.00,1640.00,555.00,870.00,190.00,30.00,0.00,0.00,4.30,5525.00,125000.00,1090.00,4185.00,460.00,3180.00,1405.00,2830.00,1030.00,1800.00,1155.00,95.00,75.00,445.00,25.00,56.80,12.70,3425.00,3280.00
"5350576.97",6.70,970.00,2615.00,1080000.00,2000.00,960.00,515.00,410.00,20.00,15.00,0.00,0.00,4.50,3485.00,131000.00,750.00,2725.00,345.00,1970.00,1010.00,1740.00,785.00,955.00,690.00,60.00,10.00,185.00,10.00,58.60,9.80,2250.00,2200.00
"5350576.98",6.30,7520.00,3108.00,1073000.00,2482.00,7565.00,5000.00,760.00,1395.00,180.00,5.00,220.00,3.90,21795.00,119000.00,3205.00,18545.00,1570.00,14675.00,5350.00,13350.00,4575.00,8770.00,5475.00,535.00,165.00,2505.00,95.00,63.70,12.30,15790.00,15210.00
"5350576.99",6.10,1540.00,2735.00,992000.00,2270.00,1600.00,810.00,25.00,565.00,15.00,75.00,110.00,3.60,4330.00,120000.00,520.00,3590.00,220.00,2880.00,960.00,2640.00,845.00,1795.00,1055.00,90.00,55.00,585.00,15.00,65.80,11.30,3050.00,2980.00
"5350577.00",6.70,2225.00,2980.00,1123000.00,2240.00,2215.00,1160.00,785.00,130.00,95.00,10.00,35.00,4.20,7150.00,130000.00,1090.00,6180.00,400.00,4655.00,1730.00,4500.00,1455.00,3035.00,1830.00,185.00,65.00,910.00,50.00,63.10,13.60,5310.00,5130.00
"5350577.01",6.40,805.00,2440.00,952000.00,2080.00,810.00,470.00,250.00,85.00,10.00,0.00,0.00,4.00,2570.00,131000.00,370.00,2175.00,160.00,1605.00,665.00,1515.00,685.00,835.00,555.00,25.00,35.00,205.00,10.00,62.60,12.90,1825.00,1765.00
"5350577.02",6.80,1185.00,2860.00,1126000.00,2080.00,1170.00,625.00,325.00,180.00,40.00,5.00,0.00,4.40,4075.00,127000.00,720.00,3340.00,325.00,2550.00,945.00,2415.00,810.00,1605.00,1060.00,95.00,20.00,415.00,10.00,60.00,12.90,2800.00,2685.00
"5350577.03",7.40,1380.00,2920.00,1210000.00,2040.00,1355.00,920.00,315.00,40.00,50.00,30.00,0.00,4.60,4825.00,139000.00,790.00,3975.00,275.00,3040.00,1185.00,2805.00,835.00,1965.00,1230.00,195.00,35.00,490.00,20.00,62.70,13.30,3450.00,3300.00
"5350577.04",8.30,1580.00,3312.00,1528000.00,2520.00,1550.00,1450.00,45.00,25.00,25.00,0.00,0.00,4.30,5475.00,172000.00,660.00,5000.00,195.00,3520.00,1440.00,3585.00,920.00,2665.00,1650.00,140.00,155.00,680.00,50.00,60.40,12.30,3895.00,3765.00
"5350577.05",6.60,1250.00,2850.00,1106000.00,2400.00,1250.00,775.00,325.00,125.00,25.00,5.00,0.00,4.20,4100.00,134000.00,630.00,3495.00,215.00,2585.00,1030.00,2470.00,750.00,1720.00,1160.00,70.00,65.00,390.00,25.00,60.60,12.90,2870.00,2765.00
"5350577.06",7.30,1320.00,3030.00,1356000.00,2040.00,1300.00,1180.00,80.00,10.00,20.00,10.00,0.00,4.50,4665.00,158000.00,820.00,3915.00,250.00,2915.00,1115.00,2845.00,755.00,2090.00,1320.00,130.00,80.00,530.00,25.00,59.50,12.20,3200.00,3100.00
"5350577.07",6.80,915.00,2296.00,902000.00,1760.00,915.00,580.00,315.00,0.00,10.00,5.00,0.00,4.10,3020.00,122000.00,570.00,2425.00,245.00,1775.00,875.00,1560.00,600.00,960.00,650.00,55.00,15.00,230.00,15.00,57.20,12.30,1955.00,1905.00
"5350577.08",7.40,1120.00,2476.00,988000.00,1920.00,1135.00,1105.00,5.00,0.00,20.00,0.00,0.00,4.00,3700.00,135000.00,575.00,3065.00,185.00,2200.00,1150.00,1940.00,875.00,1070.00,715.00,80.00,15.00,255.00,0.00,60.60,11.10,2485.00,2410.00
"5350577.09",5.80,1015.00,2492.00,824000.00,2280.00,1020.00,320.00,5.00,585.00,0.00,110.00,0.00,3.40,2525.00,119000.00,225.00,2245.00,100.00,1880.00,510.00,1750.00,550.00,1200.00,750.00,50.00,45.00,355.00,0.00,71.30,11.10,1975.00,1920.00
"5350585.02",7.60,1870.00,2086.00,1187000.00,2120.00,1875.00,1435.00,295.00,115.00,20.00,5.00,0.00,3.40,5095.00,125000.00,1015.00,4080.00,355.00,2960.00,1615.00,2545.00,1620.00,925.00,680.00,65.00,10.00,145.00,25.00,62.20,10.60,3545.00,3455.00
"5350585.03",7.10,1955.00,1832.00,950000.00,1500.00,1955.00,1385.00,105.00,120.00,65.00,100.00,175.00,2.80,4585.00,118000.00,850.00,3735.00,225.00,2675.00,1350.00,2465.00,1560.00,910.00,665.00,105.00,10.00,125.00,10.00,59.60,10.50,3050.00,2985.00
"5350585.05",8.10,2210.00,1878.00,1013000.00,1880.00,2215.00,1810.00,215.00,110.00,35.00,40.00,0.00,3.10,5695.00,141000.00,805.00,4885.00,295.00,3540.00,1720.00,3245.00,1850.00,1400.00,1060.00,110.00,0.00,195.00,30.00,63.00,12.50,4100.00,4000.00
"5350585.07",8.00,2430.00,2202.00,1366000.00,1780.00,2490.00,2100.00,115.00,155.00,15.00,95.00,0.00,3.20,6440.00,142000.00,910.00,5230.00,295.00,3510.00,1750.00,3555.00,1860.00,1690.00,1190.00,110.00,35.00,335.00,25.00,58.10,10.70,3995.00,3900.00
"5350585.08",9.00,1285.00,2570.00,1708000.00,1500.00,1225.00,1200.00,10.00,5.00,15.00,0.00,0.00,3.30,3475.00,174000.00,530.00,3245.00,130.00,2110.00,1075.00,2205.00,975.00,1230.00,895.00,50.00,45.00,205.00,35.00,58.50,10.50,2465.00,2400.00
"5350585.09",7.50,1975.00,1670.00,1014000.00,1480.00,1980.00,1535.00,150.00,145.00,45.00,105.00,0.00,2.90,4960.00,124000.00,785.00,4175.00,215.00,3045.00,1520.00,2720.00,1615.00,1105.00,835.00,95.00,0.00,160.00,10.00,60.50,10.90,3380.00,3285.00
"5350585.10",6.80,1510.00,1818.00,954000.00,2560.00,1505.00,1010.00,130.00,310.00,0.00,0.00,65.00,3.10,3870.00,124000.00,860.00,3010.00,275.00,2290.00,1265.00,1805.00,1030.00,775.00,625.00,50.00,15.00,80.00,0.00,64.30,12.90,2855.00,2785.00
"5350586.02",7.70,1020.00,2112.00,1436000.00,1500.00,1005.00,945.00,10.00,5.00,20.00,20.00,0.00,3.00,2615.00,115000.00,475.00,2215.00,170.00,1475.00,765.00,1490.00,815.00,675.00,465.00,45.00,15.00,120.00,20.00,55.50,12.60,1710.00,1635.00
"5350586.03",7.70,1205.00,2600.00,1380000.00,2020.00,1220.00,970.00,25.00,185.00,30.00,5.00,0.00,3.70,3670.00,121000.00,650.00,2890.00,285.00,1975.00,1100.00,1835.00,920.00,910.00,630.00,60.00,20.00,190.00,10.00,63.20,10.40,2490.00,2455.00
"5350586.04",7.00,1695.00,2732.00,1153000.00,1760.00,1700.00,1060.00,240.00,330.00,10.00,40.00,20.00,3.90,4900.00,134000.00,865.00,4055.00,300.00,3205.00,1130.00,2940.00,1150.00,1790.00,1195.00,120.00,10.00,440.00,20.00,62.80,12.80,3545.00,3430.00
"5350586.05",7.60,2535.00,2486.00,1174000.00,2240.00,2535.00,1915.00,285.00,300.00,30.00,0.00,0.00,3.80,7555.00,138000.00,1205.00,6385.00,375.00,4815.00,2155.00,4260.00,1940.00,2320.00,1515.00,205.00,60.00,510.00,25.00,62.20,12.00,5365.00,5195.00
"5350587.01",8.40,2015.00,2028.00,1354000.00,1490.00,2015.00,1865.00,55.00,35.00,30.00,20.00,5.00,3.00,5185.00,145000.00,650.00,4535.00,215.00,3000.00,1595.00,3005.00,1610.00,1395.00,950.00,130.00,30.00,250.00,25.00,58.50,9.00,3335.00,3275.00
"5350587.02",7.80,1990.00,2038.00,1326000.00,1580.00,1990.00,1900.00,15.00,5.00,15.00,50.00,0.00,2.80,4895.00,135000.00,625.00,4265.00,235.00,2735.00,1435.00,2885.00,1480.00,1410.00,935.00,95.00,30.00,305.00,45.00,60.90,10.10,3315.00,3250.00
